time,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13
10720,0,61,20,0,0,0,42,0,0,108,87,5,17
10721,0,16,85,0,0,0,62,0,0,58,14,2,2
10722,0,0,75,0,0,6,45,0,0,118,3,34,0
10723,0,6,64,0,0,0,13,0,0,85,68,22,0
10724,0,0,104,0,0,0,22,0,0,45,69,8,0
10725,0,10,80,0,0,0,46,0,14,104,108,27,0
10726,0,0,50,0,0,0,65,0,4,40,0,89,0
10727,10,0,40,0,0,16,40,0,0,57,114,96,12
10728,2,0,57,0,20,36,46,0,0,0,81,57,0
10729,0,0,43,0,0,0,28,0,0,0,67,80,0
10730,18,0,47,0,0,1,72,0,0,57,120,79,0
10731,0,0,65,0,0,16,31,0,0,67,87,78,1
10732,14,0,55,0,0,0,87,0,0,45,128,86,0
10733,0,0,73,0,0,0,51,0,45,71,131,92,0
10734,0,0,68,0,0,0,53,0,35,92,72,80,0
10735,0,0,39,0,0,0,49,0,27,82,36,70,0
10736,0,0,8,0,0,0,8,0,2,28,138,104,0
10737,0,0,43,0,0,14,23,5,0,53,136,87,0
10738,0,0,14,0,0,55,57,0,0,58,26,69,0
10739,12,0,16,0,0,0,40,0,0,47,120,67,0
10740,0,0,8,0,0,0,57,0,41,88,125,68,0
10741,0,2,0,0,0,3,37,0,5,35,132,62,7
10742,0,22,6,0,0,2,87,0,8,73,114,0,36
10743,0,73,0,0,0,15,90,0,0,28,10,0,129
10744,0,65,0,0,0,10,42,0,0,5,89,0,8
10745,0,109,0,0,0,81,17,0,11,24,78,0,0
10746,0,31,0,0,0,0,4,0,23,1,103,0,0
10747,9,77,0,0,0,6,41,0,21,4,80,0,0
10748,0,38,0,0,0,5,24,0,71,10,83,16,10
10749,0,31,0,0,0,4,117,0,29,0,111,0,0
10750,22,37,0,0,0,0,39,0,0,15,13,0,0
10751,41,37,0,0,0,0,97,0,4,0,24,0,0
10752,23,21,4,0,0,16,66,0,53,5,11,0,10
10753,69,0,0,0,0,0,44,0,44,28,15,0,0
10754,41,23,0,0,0,0,45,0,54,44,0,0,29
10755,32,15,0,0,3,0,89,0,69,18,0,0,0
10756,48,0,0,0,15,15,22,0,43,0,0,0,29
10757,3,33,1,0,8,0,37,0,17,0,0,0,12
10758,2,7,0,0,9,13,50,0,63,0,0,0,40
10759,0,0,0,0,0,35,76,0,54,0,0,0,19
10760,59,0,0,0,18,39,50,0,55,5,34,13,0
10761,26,0,0,0,86,11,55,0,53,0,23,0,0
10762,17,0,0,0,40,11,18,0,13,0,7,1,42
10763,78,0,0,0,0,93,9,0,83,0,0,0,7
10764,51,0,0,0,109,96,53,0,64,0,0,0,31
10765,103,0,0,0,60,42,34,0,81,0,0,0,52
10766,1,0,0,0,91,59,90,0,9,0,0,0,97
10767,5,0,0,0,15,6,9,0,55,0,21,28,65
10768,0,0,0,0,27,12,8,0,24,0,0,0,74
10769,26,0,0,0,32,97,0,0,67,0,0,0,66
10770,39,0,0,0,48,60,12,0,26,26,0,15,75
10771,74,0,0,0,46,24,7,4,35,0,0,2,6
10772,96,0,0,0,26,89,9,0,59,0,0,0,22
10773,43,0,0,0,82,71,0,0,24,0,0,13,26
10774,65,11,3,0,82,31,11,0,46,5,5,0,26
10775,62,0,0,0,25,77,0,0,1,0,12,0,22
10776,48,1,0,0,58,38,0,0,0,0,15,14,13
10777,39,3,0,0,7,18,0,15,7,13,0,6,0
10778,56,0,0,0,0,15,20,35,0,82,0,10,7
10779,25,0,0,0,18,95,1,0,0,47,5,16,5
10780,68,0,0,0,91,85,0,12,2,28,9,0,1
10781,61,0,0,0,0,71,0,0,25,97,34,0,0
10782,78,0,0,0,0,106,13,0,113,108,18,0,0
10783,27,0,0,0,67,92,0,14,0,103,0,0,0
10784,0,0,0,0,21,72,5,21,0,108,0,0,0
10785,0,0,0,0,57,72,10,24,0,99,0,0,0
10786,0,0,0,0,101,79,0,0,0,44,0,5,0
10787,0,0,0,0,23,64,0,0,0,64,106,0,0
10788,0,0,7,0,0,66,0,0,0,52,81,29,3
10789,0,0,0,0,4,60,7,0,0,50,33,23,0
10790,0,0,0,0,0,117,12,0,4,34,50,22,0
10791,0,0,0,0,0,55,0,0,0,117,73,67,0
10792,0,0,0,0,0,45,0,2,0,85,98,18,0
10793,0,0,0,0,0,50,0,0,0,29,104,77,0
10794,0,0,9,0,0,6,0,0,0,62,0,61,0
10795,0,46,0,0,0,14,0,0,0,58,13,69,0
10796,0,47,0,0,0,4,0,0,0,134,48,8,6
10797,0,1,0,0,0,1,9,0,7,59,62,19,7
10798,0,0,0,0,0,0,0,0,0,21,106,28,0
10799,0,0,0,0,0,2,0,0,0,57,123,62,0
10800,0,0,0,0,0,0,0,0,0,84,79,17,0
10801,0,0,0,0,0,0,0,9,3,14,72,81,0
10802,0,0,0,15,0,0,0,6,0,70,59,51,0
10803,0,0,0,0,0,8,0,2,1,3,36,74,0
10804,0,0,0,0,0,0,0,15,0,4,22,86,0
10805,0,0,0,0,0,0,0,10,0,0,0,40,0
10806,0,0,0,0,0,1,0,3,12,0,0,93,0
10807,0,0,14,0,0,13,0,8,0,16,0,72,0
10808,0,0,0,0,0,3,0,2,0,13,0,26,0
10809,0,0,0,0,0,0,0,28,0,0,0,44,0
10810,0,0,3,0,0,0,0,48,0,0,0,66,0
10811,0,0,0,0,0,24,0,4,0,0,0,78,7
10812,0,0,0,0,0,1,0,0,0,0,0,57,14
10813,0,0,0,0,0,0,0,3,0,27,0,26,0
10814,0,0,0,0,0,0,0,0,0,5,0,82,21
10815,0,0,0,0,37,0,0,3,0,0,0,41,21
10816,0,0,0,0,13,0,0,27,0,0,0,29,12
10817,0,0,0,0,32,0,0,0,0,0,0,4,0
10818,0,0,0,0,37,0,0,4,0,0,0,4,0
10819,0,0,6,0,11,0,0,2,0,0,0,15,0
10820,0,0,0,0,32,0,0,0,0,0,0,68,0
10821,0,0,0,0,80,0,0,0,0,0,0,0,0
10822,0,0,0,0,77,0,0,0,1,6,0,0,0
10823,0,0,7,0,39,0,0,0,0,0,0,14,0
10824,0,0,0,1,0,0,0,0,0,4,0,0,0
10825,0,34,0,0,0,0,0,0,0,0,38,0,0
10826,0,28,0,0,14,9,0,0,0,0,11,22,0
10827,0,25,0,0,0,0,0,0,0,15,7,21,0
10828,0,64,6,0,54,0,5,0,0,0,0,0,0
10829,0,79,3,0,87,0,1,0,0,0,0,0,0
10830,0,74,3,0,60,0,0,0,0,0,0,0,0
10831,0,54,6,0,40,0,0,0,0,0,0,0,0
10832,0,67,0,0,30,2,0,0,0,15,0,8,0
10833,0,47,26,0,64,1,0,0,0,4,0,11,32
10834,16,53,32,0,39,3,0,0,0,0,0,0,17
10835,0,69,23,0,70,0,0,0,0,0,0,0,0
10836,0,57,41,11,31,0,0,0,0,0,0,0,0
10837,0,103,25,19,56,0,0,0,0,0,0,9,0
10838,0,78,69,10,13,0,0,0,0,15,19,12,0
10839,0,64,64,0,26,0,0,0,0,0,0,11,0
10840,0,50,78,0,29,13,0,0,0,0,0,0,0
10841,0,85,89,0,41,0,0,0,0,0,0,4,0
10842,0,83,29,0,0,0,0,0,0,0,0,1,0
10843,3,14,17,0,0,0,0,0,0,0,0,0,0
10844,0,38,8,0,0,0,0,0,0,0,0,0,0
10845,0,42,18,26,0,0,0,0,15,5,0,0,0
10846,0,56,49,31,1,0,9,0,0,20,0,0,0
10847,0,18,44,1,0,0,26,0,0,0,0,0,0
10848,0,58,51,0,0,0,13,0,1,0,0,0,0
10849,0,88,73,0,4,0,4,0,0,0,0,0,0
10850,12,49,3,0,17,0,0,0,0,0,0,0,0
10851,9,60,6,0,50,0,0,0,0,0,0,0,0
10852,0,48,0,0,34,0,0,0,0,0,14,0,0
10853,0,58,58,0,1,0,0,0,0,0,0,0,57
10854,0,64,74,0,30,0,0,0,0,0,0,0,3
10855,0,39,50,5,65,0,0,0,0,0,0,7,33
10856,0,8,59,20,11,0,0,0,0,0,0,0,10
10857,0,10,11,22,64,0,0,0,0,17,0,0,20
10858,0,22,1,20,85,0,0,0,0,0,0,0,7
10859,0,62,10,38,82,0,0,0,0,0,0,0,10
10860,0,36,27,83,115,0,0,35,0,0,0,0,55
10861,0,73,60,0,53,0,0,20,0,0,0,0,13
10862,0,39,56,4,29,0,0,11,0,4,11,0,68
10863,0,58,60,0,82,0,0,5,0,0,2,0,48
10864,3,106,37,3,2,0,0,16,0,4,0,0,73
10865,0,33,29,0,49,0,17,16,0,0,0,0,65
10866,0,66,64,0,82,0,1,20,0,6,0,0,0
10867,0,16,62,0,68,0,7,7,0,2,0,0,0
10868,0,59,53,0,36,10,0,9,0,2,0,0,0
10869,0,40,37,0,30,0,0,9,0,0,18,0,0
10870,7,50,1,0,0,0,0,32,0,38,1,0,2
10871,13,50,0,5,0,0,0,21,0,0,0,0,38
10872,19,56,8,0,0,0,0,17,0,4,0,0,46
10873,5,36,0,0,0,0,0,1,0,0,7,1,78
10874,9,27,0,0,0,0,0,36,0,0,0,0,60
10875,0,13,0,0,0,0,0,33,0,0,0,4,9
10876,16,36,0,0,0,3,0,9,0,0,0,79,64
10877,31,35,0,0,0,0,0,45,0,3,0,9,26
10878,6,18,0,0,0,0,0,87,0,0,0,0,32
10879,0,4,0,0,0,0,0,5,0,0,0,0,104
10880,0,10,0,5,0,0,0,0,0,0,0,1,73
10881,0,0,0,0,0,0,0,0,0,0,2,0,16
10882,0,20,0,0,0,0,0,24,0,0,0,0,28
10883,0,0,0,0,0,0,0,55,0,0,3,0,79
10884,0,0,0,0,0,28,0,71,0,6,6,0,81
10885,0,0,0,0,0,0,0,67,0,0,4,0,73
10886,0,0,0,0,0,0,0,81,0,0,0,35,95
10887,0,0,0,0,0,0,0,80,0,1,13,8,105
10888,0,0,0,0,0,0,0,47,4,3,1,0,76
10889,0,11,0,0,0,0,0,0,0,5,5,0,92
10890,0,38,0,0,0,20,0,0,0,30,4,0,13
10891,0,37,0,0,0,0,0,0,0,3,0,0,4
10892,0,3,0,0,0,0,0,35,24,17,0,0,0
10893,0,0,0,0,6,0,0,54,21,15,1,0,2
10894,0,0,0,0,0,0,0,67,17,5,0,0,65
10895,0,0,0,0,2,0,0,18,9,24,8,0,62
10896,0,0,0,0,5,0,1,28,0,40,0,0,57
10897,0,0,0,0,2,0,6,36,0,55,0,0,9
10898,0,0,0,0,12,12,0,8,0,11,9,0,0
10899,0,0,0,0,12,0,0,19,0,19,0,18,44
10900,0,0,0,22,0,0,0,8,0,10,0,17,0
10901,0,0,0,0,0,0,0,0,0,32,0,0,0
10902,0,22,0,0,0,10,0,0,0,85,0,0,0
10903,0,0,0,0,0,0,2,0,12,27,0,0,0
10904,0,0,0,0,0,0,0,33,37,15,0,0,1
10905,1,0,5,0,0,0,0,26,12,44,0,2,2
10906,7,0,0,0,0,0,1,18,21,32,0,1,22
10907,7,0,0,0,0,0,0,13,21,7,0,0,0
10908,35,0,0,0,0,0,0,0,56,0,0,0,9
10909,4,0,0,0,0,0,0,0,0,0,0,0,10
10910,2,4,0,0,0,0,0,0,3,0,0,1,0
10911,25,14,0,0,0,0,0,0,0,0,0,0,0
10912,11,6,0,0,0,3,0,0,2,38,0,0,0
10913,13,3,0,0,0,28,0,0,0,36,0,4,0
10914,14,0,0,0,17,8,0,0,0,0,0,0,0
10915,10,0,0,0,0,0,27,0,0,0,0,0,0
10916,55,0,0,0,0,0,4,29,0,37,0,0,0
10917,86,0,0,0,0,0,10,3,0,0,0,0,0
10918,66,0,0,0,0,0,0,0,0,0,0,0,1
10919,34,0,0,0,0,0,0,0,0,0,0,0,0
10920,20,0,0,0,0,0,0,0,0,2,0,0,0
10921,0,0,0,0,0,0,0,0,0,0,0,0,0
10922,5,0,0,0,0,0,51,0,0,0,0,0,21
10923,78,0,11,0,0,0,40,0,0,0,0,0,0
10924,40,0,0,0,0,0,76,0,3,0,0,0,2
10925,33,0,0,0,0,0,66,0,0,0,0,51,2
10926,61,0,0,0,0,0,90,0,2,0,0,1,0
10927,39,0,0,0,38,0,67,0,0,0,0,0,2
10928,22,0,0,0,0,0,86,0,5,0,0,0,18
10929,88,0,0,0,0,0,119,1,3,1,0,0,1
10930,78,0,0,0,0,0,53,1,0,0,0,0,0
10931,57,0,0,0,0,0,26,0,0,7,0,0,0
10932,66,0,0,0,10,0,62,3,0,0,0,0,0
10933,39,0,0,0,12,20,39,1,58,3,0,0,8
10934,67,22,0,0,0,0,15,0,4,0,22,0,0
10935,41,8,0,0,0,3,0,0,0,0,9,0,0
10936,59,38,0,0,0,0,16,0,0,0,6,6,0
10937,62,5,28,0,0,0,79,0,0,5,4,20,0
10938,41,16,0,0,0,0,63,0,0,0,0,32,2
10939,0,35,5,0,0,0,55,4,0,0,3,50,0
10940,33,29,10,0,0,0,31,0,0,0,0,1,0
10941,8,41,31,0,0,0,58,0,0,0,45,1,0
10942,0,43,26,0,0,0,49,0,0,0,114,22,0
10943,0,1,8,0,0,0,34,0,2,0,17,27,0
10944,0,87,35,0,0,4,50,0,0,0,10,14,0
10945,0,106,2,0,0,0,2,0,0,0,2,27,0
10946,0,78,3,5,0,0,4,0,0,0,135,3,0
10947,0,57,61,0,0,0,0,0,0,0,99,9,5
10948,0,36,68,0,0,0,0,0,0,0,117,0,0
10949,0,26,39,0,0,15,0,0,0,0,31,0,28
10950,0,68,41,0,0,11,0,0,0,0,78,0,4
10951,0,41,77,0,0,0,0,0,1,0,80,0,0
10952,0,35,77,0,0,8,0,0,0,8,89,0,2
10953,0,51,101,4,0,6,0,0,0,43,101,0,0
10954,0,4,34,4,0,0,0,0,0,46,70,0,18
10955,0,31,110,1,55,0,0,0,0,0,93,0,0
10956,0,110,69,13,0,0,0,0,0,0,62,0,0
10957,0,63,17,62,0,0,0,0,0,0,13,0,0
10958,0,55,27,2,41,6,0,0,0,0,12,0,0
10959,0,79,64,8,64,14,0,0,0,13,27,0,9
10960,0,59,47,0,36,10,4,0,0,43,27,0,0
10961,0,76,27,4,43,51,1,2,19,0,10,0,0
10962,0,68,37,39,8,8,11,19,0,0,16,0,10
10963,0,15,51,11,42,4,4,9,0,19,0,0,11
10964,0,43,1,42,2,35,2,0,29,0,0,0,0
10965,0,73,0,6,17,11,0,0,0,7,0,32,0
10966,0,16,0,44,55,0,1,0,0,0,0,6,24
10967,0,32,19,13,32,11,22,0,0,18,0,14,0
10968,0,20,0,34,108,25,0,1,0,9,0,0,0
10969,0,9,0,0,157.6154219,0,0,16,0,13,0,17,0
10970,0,13,3,20,78,0,0,7,0,32,0,0,10
10971,0,30,11,42,7,0,0,0,0,8,0,0,21
10972,0,0,2,53,86,0,0,0,0,9,0,0,0
10973,0,38,11,41,51,0,0,0,0,25,0,0,0
10974,6,6,48,0,142,0,26,0,0,5,0,0,0
10975,0,6,33,0,78,0,16,0,0,0,0,0,24
10976,21,5,16,0,106,13,0,0,0,17,0,0,0
10977,9,16,0,0,35,42,0,0,0,0,0,0,0
10978,0,0,5,36,0,0,0,20,0,0,0,0,9
10979,0,0,0,82,50,0,0,9,0,0,0,0,0
10980,3,0,0,55,87,12,0,0,4,0,0,0,23
10981,49,0,0,26,89,22,0,0,0,0,0,6,7
10982,21,0,2,84,34,5,0,0,0,6,0,0,0
10983,13,0,43,2,50,4,0,0,0,0,0,0,0
10984,6,0,15,0,33,18,0,0,0,0,0,0,6
10985,55,0,1,0,82,0,0,0,0,0,12,7,25
10986,52,1,0,1,77,0,0,0,22,0,0,13,47
10987,38,0,10,18,17,0,0,0,0,0,24,31,51
10988,24,0,0,37,0,0,0,0,0,0,2,5,0
10989,15,0,0,10,10,0,10,0,0,0,0,4,0
10990,13,0,0,63,73,0,0,0,0,8,0,0,32
10991,0,0,0,2,84,0,9,0,0,0,0,0,7
10992,0,0,0,14,72,0,0,0,0,0,0,0,9
10993,0,0,0,7,49,0,0,0,0,0,0,0,37
10994,0,0,0,15,0,0,0,0,0,0,0,0,34
10995,0,0,0,0,15,0,10,0,0,0,15,0,22
10996,0,0,0,0,102,21,0,0,0,0,24,3,19
10997,0,0,0,0,122,8,9,0,0,0,17,0,70
10998,0,0,0,0,79,6,0,0,0,0,15,0,59
10999,0,0,0,0,58,24,0,0,0,0,0,0,81
11000,0,0,0,0,0,0,0,0,0,0,0,0,48
11001,0,3,0,0,2,0,0,0,0,0,0,0,13
11002,0,0,0,0,57,0,0,0,0,0,11,0,0
11003,0,0,0,0,119,0,0,0,11,0,0,11,0
11004,0,0,0,31,73,0,0,0,0,0,0,1,31
11005,0,0,0,0,97,0,0,2,0,0,0,0,51
11006,0,0,0,0,76,0,0,0,0,0,13,4,71
11007,0,0,0,0,13,0,0,0,7,0,0,0,102
11008,0,0,0,0,73,0,0,0,0,0,0,6,84
11009,0,14,0,0,96,0,0,0,0,0,0,1,51
11010,0,38,0,0,47,0,0,0,0,0,0,7,71
11011,0,29,0,0,99,0,0,0,1,0,0,37,82
11012,0,20,0,0,54,0,0,0,2,0,0,0,55
11013,0,24,0,0,84,2,0,0,2,0,0,0,77
11014,0,32,0,0,68,0,0,0,0,0,0,0,78
11015,0,14,0,0,32,1,0,0,0,0,0,0,27
11016,0,41,0,0,54,0,0,0,0,0,0,0,0
11017,0,47,0,1,21,0,0,0,13,0,0,0,21
11018,0,66,5,0,61,7,0,0,0,0,0,0,0
11019,0,44,0,0,15,0,0,0,0,30,0,0,0
11020,0,81,0,0,36,0,0,0,0,18,0,0,6
11021,0,35,0,0,23,0,0,0,0,0,0,0,29
11022,0,63,0,0,0,0,0,0,0,0,0,0,12
11023,0,71,0,0,17,0,0,0,0,0,0,30,1
11024,0,38,12,0,40,0,0,0,0,0,0,83,0
11025,0,43,7,0,12,0,0,0,0,0,0,18,0
11026,0,51,2,0,0,0,0,0,0,0,0,14,0
11027,0,20,0,0,0,2,0,0,0,0,0,0,0
11028,0,5,0,0,0,0,0,0,0,0,0,17,0
11029,0,0,0,0,0,27,0,28,9,0,0,26,0
11030,0,0,0,0,0,21,0,6,0,0,6,79,0
11031,5,23,0,0,0,0,0,0,4,0,92,4,0
11032,2,15,0,0,0,0,0,11,0,0,43,40,0
11033,0,0,0,0,0,0,20,31,0,0,11,0,0
11034,1,0,0,0,0,0,0,12,0,0,0,14,0
11035,0,0,3,0,0,33,0,14,0,0,14,0,0
11036,0,0,3,0,0,31,0,11,0,0,0,38,0
11037,0,0,0,0,0,33,0,22,0,0,0,1,0
11038,0,0,0,0,0,33,0,0,0,0,0,0,0
11039,0,0,0,0,0,0,0,0,0,0,0,0,0
11040,0,0,0,0,7,0,0,15,0,0,0,0,0
11041,0,0,0,0,0,36,0,5,0,0,0,28,0
11042,0,0,0,19,0,56,12,36,0,0,4,0,0
11043,0,0,0,0,0,48,0,50,0,0,17,0,0
11044,0,0,0,0,0,101,0,19,0,0,0,0,0
11045,0,0,0,0,0,60,9,72,0,0,0,26,0
11046,0,0,0,0,0,61,0,75,0,8,0,5,0
11047,0,0,0,0,0,56,0,47,0,0,0,14,0
11048,0,0,0,0,0,98,0,47,0,0,0,32,0
11049,13,0,0,0,3,8,0,45,9,0,0,1,0
11050,0,0,0,0,0,12,0,38,30,0,0,0,0
11051,0,0,0,0,0,39,0,17,14,0,0,0,0
11052,0,10,0,4,0,12,13,104,14,0,0,0,0
11053,0,10,0,5,0,5,1,54,1,0,0,0,0
11054,0,0,0,31,0,21,0,82,23,12,0,30,0
11055,0,0,0,0,0,0,0,21,4,0,0,0,0
11056,3,0,0,0,0,0,0,72,21,0,0,15,5
11057,3,0,0,0,0,2,0,71,36,0,0,0,0
11058,0,0,29,38,0,2,0,104,37,0,0,0,25
11059,0,0,1,5,0,24,0,30,36,0,2,0,0
11060,0,0,16,0,0,39,0,16,25,0,4,0,0
11061,7,0,22,0,0,21,0,67,8,0,0,0,0
11062,0,0,66,4,0,0,0,48,58,0,0,0,7
11063,0,0,39,7,13,16,0,93,65,0,1,0,46
11064,0,0,7,0,0,33,0,2,90,4,0,0,9
11065,0,0,56,0,0,0,0,3,46,7,0,0,38
11066,0,0,36,0,0,4,0,0,55,8,0,0,9
11067,0,0,33,0,0,0,0,23,29,0,0,42,24
11068,0,0,57,0,4,0,0,17,47,0,2,113,0
11069,3,0,77,0,12,0,5,19,40,0,2,0,0
11070,0,31,67,0,0,0,0,55,68,0,0,0,15
11071,4,5,49,0,0,0,0,0,0,0,0,0,19
11072,1,4,20,0,0,0,0,2,0,0,5,0,31
11073,0,8,0,0,0,0,0,5,37,0,31,25,24
11074,45,3,64,0,0,0,0,8,34,0,17,1,62
11075,15,0,61,0,0,0,0,17,10,0,18,0,34
11076,22,5,38,0,0,0,0,21,22,0,15,0,102
11077,0,0,33,0,0,2,0,31,0,22,21,0,94
11078,1,1,37,0,0,3,0,82,2,3,12,16,45
11079,0,19,55,0,0,0,0,2,49,38,32,0,0
11080,7,36,60,0,0,0,0,0,15,0,62,0,0
11081,4,21,49,0,0,10,0,11,0,39,16,0,79
11082,13,19,23,0,0,0,0,0,0,109,49,0,53
11083,1,42,80,0,0,0,0,0,0,101,42,8,77
11084,12,37,63,0,0,0,0,0,0,85,2,15,76
11085,5,53,22,0,0,0,0,0,21,20,54,0,42
11086,26,57,60,0,0,0,0,0,29,32,6,0,58
11087,0,39,31,0,15,0,0,0,21,29,31,0,87
11088,0,16,0,0,0,0,0,0,0,64,101,0,90
11089,19,35,14,0,0,0,0,0,0,10,38,0,66
11090,5,36,2,0,0,0,0,11,0,39,23,0,99
11091,0,70,8,0,1,0,0,0,0,51,38,0,71
11092,0,77,22,0,0,3,0,0,0,0,0,0,21
11093,0,13,14,0,0,0,0,0,0,8,0,0,55
11094,0,32,7,0,0,0,0,0,0,14,14,0,0
11095,0,86,0,0,19,0,0,0,5,22,0,0,0
11096,0,46,0,0,11,0,0,0,0,10,0,0,0
11097,0,61,0,0,39,0,0,23,0,23,3,0,0
11098,0,63,0,0,27,0,0,0,0,0,38,0,1
11099,0,75,0,0,1,1,0,3,0,0,0,0,6
11100,0,80,0,0,0,0,0,4,0,0,8,0,7
11101,0,52,0,0,40,0,0,0,0,0,0,0,0
11102,0,40,0,0,64,0,0,0,0,21,0,0,0
11103,0,70,0,0,53,0,0,0,0,35,0,0,0
11104,0,12,0,0,66,0,8,0,0,0,0,0,0
11105,10,64,0,0,7,0,0,0,0,0,0,4,0
11106,0,36,0,0,66,0,0,0,0,0,0,0,16
11107,0,61,0,0,134,0,0,0,0,0,0,0,0
11108,0,49,0,0,85,0,0,1,0,0,0,0,0
11109,0,54,0,0,128,0,0,4,0,0,0,0,0
11110,0,64,0,0,30,0,0,4,0,0,0,0,10
11111,0,53,0,0,83,0,0,0,0,0,0,0,0
11112,0,69,0,0,97,0,0,2,0,0,0,0,0
11113,0,52,0,0,85,0,0,0,0,0,0,0,0
11114,0,13,0,0,72,0,0,0,0,0,0,0,0
11115,0,6,0,0,6,0,0,0,0,0,0,0,0
11116,7,19,2,0,0,0,0,0,0,0,0,0,0
11117,0,0,0,0,0,0,0,0,0,0,0,0,0
11118,15,8,0,0,19,0,0,7,0,0,0,0,0
11119,24,0,0,0,0,0,0,6,21,0,0,0,0
11120,5,2,3,0,43,0,0,0,8,0,0,0,0
11121,19,0,0,0,30,3,0,0,2,0,0,0,0
11122,20,0,2,0,68,119,0,0,0,0,0,0,0
11123,38,0,0,0,66,7,0,0,0,0,0,3,0
11124,12,0,3,0,25,0,0,1,3,0,0,12,0
11125,0,0,0,0,99,0,0,55,0,0,0,11,0
11126,4,0,0,0,20,0,0,0,1,0,0,1,0
11127,34,0,5,0,3,0,0,0,5,0,0,24,0
11128,19,0,14,0,1,0,0,0,7,0,0,21,0
11129,13,0,15,0,9,0,0,1,9,0,0,7,0
11130,57,0,0,0,0,0,0,0,16,0,0,0,14
11131,75,0,0,0,0,0,0,0,0,0,0,54,0
11132,42,0,0,0,0,0,0,0,0,0,0,115,0
11133,87,0,0,0,33,0,0,0,0,0,0,51,0
11134,80,0,0,0,15,0,0,0,0,0,0,21,0
11135,33,0,0,0,38,0,0,2,0,0,0,0,0
11136,81,0,0,0,43,0,1,0,0,0,2,81,0
11137,75,0,0,0,0,0,10,10,0,0,0,72,0
11138,36,0,0,0,0,0,0,0,0,0,0,118,0
11139,67,0,0,0,0,0,0,0,0,0,0,63,14
11140,22,0,0,0,0,0,0,0,0,0,0,70,0
11141,42,0,0,0,0,0,0,0,6,7,3,100,20
11142,57,0,0,0,0,0,0,0,0,0,2,127,35
11143,48,0,0,0,0,0,0,0,6,0,2,89,7
11144,72,0,0,0,0,0,0,7,0,0,0,129,0
11145,50,0,0,2,0,0,0,0,0,0,0,109,7
11146,20,0,0,0,0,0,0,0,3,0,0,34,0
11147,5,0,0,0,0,0,0,0,0,0,8,25,5
11148,53,0,0,0,0,8,0,0,0,0,0,67,0
11149,21,0,0,0,0,0,0,0,4,0,7,60,0
11150,4,0,0,0,0,0,0,0,0,0,5,52,6
11151,0,0,0,0,0,0,13,0,22,0,36,52,0
11152,1,0,0,0,0,0,0,6,9,0,19,38,0
11153,0,0,0,30,0,0,0,0,3,0,0,6,10
11154,0,0,0,15,0,0,1,2,7,0,0,32,22
11155,0,0,0,0,0,11,0,0,0,0,0,6,0
11156,0,0,0,0,0,0,0,0,0,0,0,0,0
11157,0,0,0,0,0,0,0,0,0,0,0,8,0
11158,7,0,0,2,0,0,0,0,0,0,0,0,13
11159,20,0,8,0,0,0,0,0,0,0,0,0,1
11160,0,0,4,0,0,0,0,3,0,0,0,0,0
11161,0,0,11,0,0,0,0,0,0,0,0,0,18
11162,0,0,0,0,0,4,0,0,0,4,0,0,1
11163,0,0,0,0,0,36,0,0,0,0,0,0,1
11164,0,0,0,0,0,25,4,0,0,0,0,0,0
11165,0,0,0,0,0,0,0,0,0,0,0,0,0
11166,0,0,0,0,0,0,8,0,26,0,2,0,0
11167,0,0,0,0,17,0,0,0,1,21,0,0,1
11168,0,0,0,0,0,0,0,0,0,33,0,11,8
11169,14,0,0,0,0,30,0,0,0,13,0,0,0
11170,0,0,0,0,0,2,0,0,0,6,0,0,2
11171,0,21,0,0,0,0,0,0,0,35,0,0,1
11172,0,25,0,0,0,0,0,0,0,2,0,0,0
11173,0,27,0,10,0,0,1,0,2,17,0,4,3
11174,0,0,0,0,0,0,0,0,0,63,0,0,1
11175,6,0,0,0,0,0,0,0,2,13,0,1,0
11176,1,0,8,0,0,0,0,0,0,17,13,6,0
11177,0,0,0,0,0,0,10,0,1,17,0,12,0
11178,3,0,0,0,0,0,0,0,8,18,6,0,0
11179,0,0,0,0,0,0,11,0,2,8,0,0,0
11180,0,0,0,0,0,0,0,0,0,0,0,0,22
11181,0,0,0,0,0,0,0,0,0,0,0,0,0
11182,0,0,3,0,0,0,0,10,0,0,0,0,0
11183,0,0,6,0,0,0,0,2,0,0,0,0,0
11184,0,0,0,0,0,0,0,0,0,0,0,0,0
11185,0,0,0,0,0,0,0,0,0,0,0,0,0
11186,0,0,0,0,0,0,0,0,0,0,1,12,0
11187,0,0,0,0,0,0,0,0,13,0,0,0,33
11188,0,12,0,0,12,0,0,0,1,0,0,0,12
11189,0,8,0,0,22,0,0,0,0,8,0,0,9
11190,0,7,0,2,11,0,0,0,0,0,0,0,20
11191,0,0,0,0,11,0,13,0,10,0,0,16,27
11192,0,0,0,0,0,0,34,0,20,0,0,1,19
11193,0,0,0,0,0,0,3,32,6,0,0,3,48
11194,0,0,0,0,0,0,16,21,17,0,2,4,23
11195,0,0,0,3,0,0,25,0,0,0,1,2,55
11196,0,0,12,0,0,0,0,0,0,0,4,0,19
11197,0,0,5,0,0,0,0,0,0,0,0,0,8
11198,0,0,0,1,0,0,61,0,0,26,0,7,32
11199,0,0,0,4,0,0,39,0,0,0,0,10,76
11200,0,0,0,0,0,0,59,0,0,0,0,13,61
